,Samlpe,Type,MSI.score,Genes
5277,TCGA-97-8176-01,LUAD,0.428571222085267,7.53769469059219
5278,TCGA-97-8177-01,LUAD,0.419215260067954,6.91236629240729
5279,TCGA-97-8179-01,LUAD,0.414676780426886,7.71856165575535
5280,TCGA-97-8547-01,LUAD,0.425566724075251,7.14884872394377
5281,TCGA-97-8552-01,LUAD,0.447314700253176,6.22010312264258
5282,TCGA-97-A4LX-01,LUAD,0.393635855624358,7.0075088814914
5283,TCGA-97-A4M0-01,LUAD,0.411426245726465,7.35666745609128
5284,TCGA-97-A4M1-01,LUAD,0.385707124657934,6.50803283684716
5285,TCGA-97-A4M2-01,LUAD,0.377068206384061,6.44232919939139
5286,TCGA-97-A4M3-01,LUAD,0.385154896884344,7.11428815765744
5287,TCGA-97-A4M5-01,LUAD,0.373620373245737,6.76429368694429
5288,TCGA-97-A4M6-01,LUAD,0.386921282217817,6.51671899126564
5289,TCGA-97-A4M7-01,LUAD,0.3928669162308,6.87732047794814
5290,TCGA-99-7458-01,LUAD,0.367818343606193,7.43068192349793
5291,TCGA-99-8025-01,LUAD,0.407298360103788,7.16154091508626
5292,TCGA-99-8028-01,LUAD,0.425351877456702,6.73276910856289
5293,TCGA-99-8032-01,LUAD,0.409581019902552,6.93777439912468
5294,TCGA-99-8033-01,LUAD,0.417596012966672,7.77724893896885
5295,TCGA-99-AA5R-01,LUAD,0.415866810523215,6.01094799450107
5296,TCGA-J2-8192-01,LUAD,0.41435205632883,7.57057856155702
5297,TCGA-J2-8194-01,LUAD,0.3928669162308,8.12303711558598
5298,TCGA-J2-A4AD-01,LUAD,0.388244653392299,7.32393017639673
5299,TCGA-J2-A4AE-01,LUAD,0.399225792120938,6.84962053066241
5300,TCGA-J2-A4AG-01,LUAD,0.400537929583729,6.77138070213351
5301,TCGA-L4-A4E5-01,LUAD,0.396817102869038,7.77545684798619
5302,TCGA-L4-A4E6-01,LUAD,0.40686315797654,5.85000898165467
5303,TCGA-L9-A443-01,LUAD,0.407624675566609,7.51534051593092
5304,TCGA-L9-A444-01,LUAD,0.409037856972718,6.72337339243149
5305,TCGA-L9-A50W-01,LUAD,0.389346536162498,6.91664597841381
5306,TCGA-L9-A5IP-01,LUAD,0.424277164176305,7.62083532243714
5307,TCGA-L9-A743-01,LUAD,0.402176424979483,6.7255398779318
5308,TCGA-L9-A7SV-01,LUAD,0.440845918237266,7.12366180435649
5309,TCGA-L9-A8F4-01,LUAD,0.405447843707535,6.93676017863892
5310,TCGA-MN-A4N1-01,LUAD,0.412944073368718,8.13036805264804
5311,TCGA-MN-A4N4-01,LUAD,0.386590249662717,7.07692615266982
5312,TCGA-MN-A4N5-01,LUAD,0.400975043673087,7.34123842841549
5313,TCGA-MP-A4SV-01,LUAD,0.391547780167342,7.17512718754541
5314,TCGA-MP-A4SW-01,LUAD,0.3919876262198,6.45585320751414
5315,TCGA-MP-A4SY-01,LUAD,0.389016059688509,7.53578511319487
5316,TCGA-MP-A4T4-01,LUAD,0.402285591869996,6.50009908309292
5317,TCGA-MP-A4T6-01,LUAD,0.426640477504461,6.46445473040764
5318,TCGA-MP-A4T7-01,LUAD,0.410123978412927,6.82042082751846
5319,TCGA-MP-A4T8-01,LUAD,0.413052428548527,7.50539582092829
5320,TCGA-MP-A4T9-01,LUAD,0.386259141133346,7.50191278383497
5321,TCGA-MP-A4TA-01,LUAD,0.397912460176906,7.19682761104441
5322,TCGA-MP-A4TC-01,LUAD,0.389016059688509,7.18329957293927
5323,TCGA-MP-A4TD-01,LUAD,0.384491944414584,6.57945981126258
5324,TCGA-MP-A4TE-01,LUAD,0.40686315797654,6.39611246575824
5325,TCGA-MP-A4TF-01,LUAD,0.434454760232403,7.53128130949412
5326,TCGA-MP-A4TH-01,LUAD,0.394294620494657,6.21636308229716
5327,TCGA-MP-A4TI-01,LUAD,0.395172505995779,7.15733298641017
5328,TCGA-MP-A4TJ-01,LUAD,0.399006986472397,6.6033293534691
5329,TCGA-MP-A4TK-01,LUAD,0.389566811762726,6.82410597781181
5330,TCGA-MP-A5C7-01,LUAD,0.404249184667338,7.1484083876387
5331,TCGA-NJ-A4YF-01,LUAD,0.421694581180292,6.58239908609348
5332,TCGA-NJ-A4YG-01,LUAD,0.399225792120938,6.82830593088514
5333,TCGA-NJ-A4YI-01,LUAD,0.415217824888839,6.79581187559868
5334,TCGA-NJ-A4YP-01,LUAD,0.402831302449143,7.10566412386291
5335,TCGA-NJ-A4YQ-01,LUAD,0.400537929583729,6.71836358905172
5336,TCGA-NJ-A55A-01,LUAD,0.409037856972718,6.64966283288746
5337,TCGA-NJ-A55O-01,LUAD,0.401630466584741,6.30922706001025
5338,TCGA-NJ-A55R-01,LUAD,0.385596696012245,6.20241412839217
5339,TCGA-NJ-A7XG-01,LUAD,0.404358194833312,7.06242089254503
5340,TCGA-O1-A52J-01,LUAD,0.402722176845605,5.85350929951533
5341,TCGA-S2-AA1A-01,LUAD,0.409037856972718,6.07360887471497
5342,TCGA-18-3406-01,LUSC,0.335940528503476,6.69904296633297
5343,TCGA-18-3407-01,LUSC,0.32469541358922,6.89476840730867
5344,TCGA-18-3408-01,LUSC,0.348459062086472,7.47639105071516
5345,TCGA-18-3409-01,LUSC,0.354903461135643,7.51394555139884
5346,TCGA-18-3410-01,LUSC,0.364236231173997,7.37496053494205
5347,TCGA-18-3411-01,LUSC,0.376179231517521,7.40061011661375
5348,TCGA-18-3412-01,LUSC,0.36289064266586,7.19020088780238
5349,TCGA-18-3414-01,LUSC,0.361656083062749,7.22900988576921
5350,TCGA-18-3415-01,LUSC,0.347892388195338,7.29090495316376
5351,TCGA-18-3416-01,LUSC,0.377512488485005,6.42044938932208
5352,TCGA-18-3417-01,LUSC,0.35772089561481,7.28892251867232
5353,TCGA-18-3419-01,LUSC,0.352984458020644,5.93258949212575
5354,TCGA-18-3421-01,LUSC,0.342440963779175,7.65423964956461
5355,TCGA-18-4083-01,LUSC,0.366028399157119,7.49695026278003
5356,TCGA-18-4086-01,LUSC,0.40381306161659,7.36898486883296
5357,TCGA-18-4721-01,LUSC,0.354790649231071,6.8982251270188
5358,TCGA-18-5592-01,LUSC,0.389346536162498,7.1599195354864
5359,TCGA-18-5595-01,LUSC,0.373843062918309,7.46562371043224
5360,TCGA-21-1070-01,LUSC,0.35151526079747,6.38660607444409
5361,TCGA-21-1071-01,LUSC,0.364012053558615,7.58547403383785
5362,TCGA-21-1075-01,LUSC,0.372283512880528,8.13537930346467
5363,TCGA-21-1076-01,LUSC,0.349591742556752,7.16467864915711
5364,TCGA-21-1077-01,LUSC,0.347098670622268,6.42398772076065
5365,TCGA-21-1078-01,LUSC,0.342327173106647,7.11949031556431
5366,TCGA-21-1079-01,LUSC,0.347552276990064,8.36009490971622
5367,TCGA-21-1080-01,LUSC,0.958137391474273,6.8024776139477
5368,TCGA-21-1081-01,LUSC,0.37016428054021,7.51252565388764
5369,TCGA-21-1082-01,LUSC,0.360869903814286,6.60683256296092
5370,TCGA-21-1083-01,LUSC,0.363339311629479,7.05119337877177
5371,TCGA-21-5782-01,LUSC,0.372283512880528,6.24131768677384
5372,TCGA-21-5783-01,LUSC,0.45090770177264,8.14083860039743
5373,TCGA-21-5784-01,LUSC,0.383718114635775,7.17707363518183
5374,TCGA-21-5786-01,LUSC,0.385265359350681,6.19530245529437
5375,TCGA-21-5787-01,LUSC,0.394843361530861,7.08960518074784
5376,TCGA-21-A5DI-01,LUSC,0.398240905264468,7.16577710760977
5377,TCGA-22-0940-01,LUSC,0.352193537745032,7.29747422547423
5378,TCGA-22-0944-01,LUSC,0.36669988859949,7.55132104335224
5379,TCGA-22-1000-01,LUSC,0.341302652973009,6.32799733956895
5380,TCGA-22-1002-01,LUSC,0.344487662635682,7.59620402290377
5381,TCGA-22-1005-01,LUSC,0.346871813944249,5.95767636065932
5382,TCGA-22-1011-01,LUSC,0.344714894490127,6.62598294399842
5383,TCGA-22-1012-01,LUSC,0.343692069179019,7.44420400523925
5384,TCGA-22-1016-01,LUSC,0.350497247084133,6.57490855735526
5385,TCGA-22-4591-01,LUSC,0.372394965238024,7.34053682952583
5386,TCGA-22-4593-01,LUSC,0.377290364536777,6.95178952627732
5387,TCGA-22-4594-01,LUSC,0.336283387864432,6.56076276592701
5388,TCGA-22-4595-01,LUSC,0.348459062086472,6.97010947142573
5389,TCGA-22-4596-01,LUSC,0.339593500965398,7.53356541524276
5390,TCGA-22-4599-01,LUSC,0.364012053558615,7.60956192329003
5391,TCGA-22-4601-01,LUSC,0.355580147377359,6.37162073629572
5392,TCGA-22-4604-01,LUSC,0.34981817197586,6.5499646498948
5393,TCGA-22-4605-01,LUSC,0.379177328890808,6.67222811346474
5394,TCGA-22-4607-01,LUSC,0.351402183629964,7.76541081769336
5395,TCGA-22-4609-01,LUSC,0.347665656300971,6.37216831036832
5396,TCGA-22-4613-01,LUSC,0.350157749484993,6.85271996407519
5397,TCGA-22-5471-01,LUSC,0.36815371109619,6.96257398628217
5398,TCGA-22-5472-01,LUSC,0.383275739763504,6.96643327947216
5399,TCGA-22-5473-01,LUSC,0.387583119544611,7.69853803103664
5400,TCGA-22-5474-01,LUSC,0.397364885478379,6.93820888257768
5401,TCGA-22-5477-01,LUSC,0.392757034282395,7.39009131376803
5402,TCGA-22-5478-01,LUSC,0.380729448503549,7.18946005099343
5403,TCGA-22-5479-01,LUSC,0.383496944155365,7.55278264998102
5404,TCGA-22-5480-01,LUSC,0.396488333440545,7.15818423210852
5405,TCGA-22-5481-01,LUSC,0.36815371109619,7.74782947151209
5406,TCGA-22-5482-01,LUSC,0.392976789810754,6.9651735581547
5407,TCGA-22-5483-01,LUSC,0.386148754734357,7.54647642424398
5408,TCGA-22-5485-01,LUSC,0.39780296186249,6.84303124071749
5409,TCGA-22-5489-01,LUSC,0.388685507495314,6.75270008674033
5410,TCGA-22-5491-01,LUSC,0.3689359321979,7.51539492292946
5411,TCGA-22-5492-01,LUSC,0.383054501449792,6.36530367465579
5412,TCGA-22-A5C4-01,LUSC,0.380175311742025,7.29994585377508
5413,TCGA-33-4532-01,LUSC,0.363002822988679,7.0333948417827
5414,TCGA-33-4533-01,LUSC,0.3919876262198,7.5848902276814
5415,TCGA-33-4538-01,LUSC,0.359521170427595,7.55162675923237
5416,TCGA-33-4547-01,LUSC,0.338452940355049,7.12833507524207
5417,TCGA-33-4566-01,LUSC,0.358621313831518,7.67213656130083
5418,TCGA-33-4582-01,LUSC,0.356707252935381,7.43847141276067
5419,TCGA-33-4583-01,LUSC,0.364908555088715,6.7839698552383
5420,TCGA-33-4586-01,LUSC,0.352306552906336,7.53642970421765
5421,TCGA-33-4587-01,LUSC,0.371949104138628,8.56043278007045
5422,TCGA-33-4589-01,LUSC,0.354226457349926,7.71919494330667
5423,TCGA-33-6737-01,LUSC,0.371837617330421,6.57274483632144
5424,TCGA-33-6738-01,LUSC,0.383275739763504,6.05765970217994
5425,TCGA-33-A4WN-01,LUSC,0.410341104614087,7.39612622575942
5426,TCGA-33-A5GW-01,LUSC,0.371503105204436,6.87530321723308
5427,TCGA-33-AAS8-01,LUSC,0.421048212423562,7.49343726600974
5428,TCGA-33-AASB-01,LUSC,0.418783638511739,7.1534392814981
5429,TCGA-33-AASD-01,LUSC,0.442545456105304,6.8953046922488
5430,TCGA-33-AASI-01,LUSC,0.414460305816098,7.24679927874361
5431,TCGA-33-AASJ-01,LUSC,0.442970027927347,6.76921927198335
5432,TCGA-33-AASL-01,LUSC,0.425566724075251,6.09215894097948
5433,TCGA-34-2596-01,LUSC,0.351741388547289,7.1390959099122
5434,TCGA-34-2600-01,LUSC,0.377623537635727,6.99577786567897
5435,TCGA-34-2608-01,LUSC,0.348685669334387,6.69289956806927
5436,TCGA-34-5231-01,LUSC,0.37851162325373,7.56269884098628
5437,TCGA-34-5232-01,LUSC,0.373397649194212,6.68769497422671
5438,TCGA-34-5234-01,LUSC,0.376734904998522,7.48166887375394
5439,TCGA-34-5236-01,LUSC,0.372729270659724,7.16269207980483
5440,TCGA-34-5239-01,LUSC,0.385817544851695,6.91017674826165
5441,TCGA-34-5240-01,LUSC,0.383054501449792,7.44199436042822
5442,TCGA-34-5241-01,LUSC,0.34619102979907,7.37604167991414
5443,TCGA-34-5927-01,LUSC,0.393416200471545,7.80583740386534
5444,TCGA-34-5928-01,LUSC,0.384933946575176,7.08954275914197
5445,TCGA-34-5929-01,LUSC,0.382169208768249,7.55681607035009
5446,TCGA-34-7107-01,LUSC,0.391547780167342,6.32062115805482
5447,TCGA-34-8454-01,LUSC,0.381061828424588,6.85771787471296
5448,TCGA-34-8455-01,LUSC,0.380618638177376,6.87195007114521
5449,TCGA-34-8456-01,LUSC,0.422555955959751,7.14550884632581
5450,TCGA-34-A5IX-01,LUSC,0.393965275660243,7.77829986694563
5451,TCGA-37-3783-01,LUSC,0.346417993543876,8.14906722580894
5452,TCGA-37-3789-01,LUSC,0.346417993543876,7.62583980897866
5453,TCGA-37-3792-01,LUSC,0.360195694732358,8.06681035222946
5454,TCGA-37-4129-01,LUSC,0.343464676154529,5.8788976370879
5455,TCGA-37-4130-01,LUSC,0.349704961708538,7.76435498984955
5456,TCGA-37-4132-01,LUSC,0.344601283036677,8.08465982869033
5457,TCGA-37-4133-01,LUSC,0.358171174969554,7.32340073243662
5458,TCGA-37-4135-01,LUSC,0.377068206384061,6.9449934395981
5459,TCGA-37-4141-01,LUSC,0.341758085078721,7.97581383165602
5460,TCGA-37-5819-01,LUSC,0.393416200471545,7.73305672556473
5461,TCGA-37-A5EL-01,LUSC,0.41391897713882,8.67180181204
5462,TCGA-37-A5EM-01,LUSC,0.389126226924704,7.95419555273909
5463,TCGA-37-A5EN-01,LUSC,0.391877677277866,7.472799643212
5464,TCGA-39-5011-01,LUSC,0.350157749484993,6.62008065620134
5465,TCGA-39-5016-01,LUSC,0.359071312288344,7.60560861100893
5466,TCGA-39-5019-01,LUSC,0.402394750500615,7.2377254392084
5467,TCGA-39-5021-01,LUSC,0.344033091528057,7.42129210297679
5468,TCGA-39-5022-01,LUSC,0.389236385748939,6.53834410668071
5469,TCGA-39-5024-01,LUSC,0.384823458729755,7.3058989203333
5470,TCGA-39-5027-01,LUSC,0.381837083906047,7.15697476015909
5471,TCGA-39-5028-01,LUSC,0.351628329102782,6.83224466522705
5472,TCGA-39-5029-01,LUSC,0.345623464175129,6.28106124656117
5473,TCGA-39-5030-01,LUSC,0.382169208768249,6.55299350812651
5474,TCGA-39-5031-01,LUSC,0.3489122409942,7.24329562923746
5475,TCGA-39-5034-01,LUSC,0.364124146720622,7.04403033904943
5476,TCGA-39-5035-01,LUSC,0.346304516134695,6.99408601372038
5477,TCGA-39-5036-01,LUSC,0.350723534441022,6.32029162765684
5478,TCGA-39-5037-01,LUSC,0.36725922448867,8.31493588639617
5479,TCGA-39-5039-01,LUSC,0.341758085078721,6.68778203003665
5480,TCGA-39-5040-01,LUSC,0.39044757799331,7.45680351791919
5481,TCGA-43-2576-01,LUSC,0.353774944932223,6.50990199804752
5482,TCGA-43-2578-01,LUSC,0.361768359419153,6.96531080643743
5483,TCGA-43-2581-01,LUSC,0.348798959612108,6.58203364879536
5484,TCGA-43-3394-01,LUSC,0.37873355926538,8.00223802773042
5485,TCGA-43-3920-01,LUSC,0.358733826605284,8.5057931632309
5486,TCGA-43-5668-01,LUSC,0.380175311742025,6.5548362598462
5487,TCGA-43-5670-01,LUSC,0.390007262091559,7.31865266392994
5488,TCGA-43-6143-01,LUSC,0.402394750500615,7.44408710602472
5489,TCGA-43-6647-01,LUSC,0.370945412576636,6.01594993377125
5490,TCGA-43-6770-01,LUSC,0.384270892542415,6.75220353077933
5491,TCGA-43-6771-01,LUSC,0.375734538583156,6.92556955720896
5492,TCGA-43-6773-01,LUSC,0.370722275148167,6.27289424621771
5493,TCGA-43-7656-01,LUSC,0.37016428054021,7.98180144587794
5494,TCGA-43-7657-01,LUSC,0.378178655208042,7.6867654453078
5495,TCGA-43-7658-01,LUSC,0.395720913285953,8.62082342881126
5496,TCGA-43-8115-01,LUSC,0.385375813359913,6.890677500206
5497,TCGA-43-8116-01,LUSC,0.409689627953259,7.51932128603032
5498,TCGA-43-8118-01,LUSC,0.413377445267708,7.53726736256388
5499,TCGA-43-A474-01,LUSC,0.425459304765355,8.1058041357173
5500,TCGA-43-A475-01,LUSC,0.409689627953259,7.40351793911996
5501,TCGA-43-A56U-01,LUSC,0.388465097283154,6.22696182441477
5502,TCGA-43-A56V-01,LUSC,0.412944073368718,7.54427497241257
5503,TCGA-46-3765-01,LUSC,0.358171174969554,7.91739952850148
5504,TCGA-46-3766-01,LUSC,0.332163687954531,6.5086633270928
5505,TCGA-46-3767-01,LUSC,0.343237247283421,7.05844711968386
5506,TCGA-46-3768-01,LUSC,0.38272258035299,7.17890746182814
5507,TCGA-46-3769-01,LUSC,0.382611923015188,7.27018624445412
5508,TCGA-46-6025-01,LUSC,0.390667685559667,6.79954048159637
5509,TCGA-46-6026-01,LUSC,0.393416200471545,7.15432124751231
5510,TCGA-51-4079-01,LUSC,0.362778453619504,7.11028834553245
5511,TCGA-51-4080-01,LUSC,0.347779026702262,7.64175187212247
5512,TCGA-51-4081-01,LUSC,0.362329610171569,7.34091582291214
5513,TCGA-51-6867-01,LUSC,0.419754605485611,6.685105795588
5514,TCGA-52-7622-01,LUSC,0.383496944155365,7.0156244974786
5515,TCGA-52-7809-01,LUSC,0.396707521383976,8.21981876416228
5516,TCGA-52-7810-01,LUSC,0.394294620494657,5.65694676293741
5517,TCGA-52-7811-01,LUSC,0.387362540835996,6.73123577349584
5518,TCGA-52-7812-01,LUSC,0.368489000645104,7.93273648475558
5519,TCGA-56-1622-01,LUSC,0.38272258035299,6.34655728374761
5520,TCGA-56-5897-01,LUSC,0.355354620561066,6.81222351335621
5521,TCGA-56-5898-01,LUSC,0.386810946472217,6.04173349232837
5522,TCGA-56-6545-01,LUSC,0.392647143964263,6.47165849117404
5523,TCGA-56-6546-01,LUSC,0.378289653095451,6.46729358559175
5524,TCGA-56-7221-01,LUSC,0.388905884039069,7.26688424156623
5525,TCGA-56-7222-01,LUSC,0.388024175812457,7.83519654793222
5526,TCGA-56-7223-01,LUSC,0.403267722339301,8.18249232701408
5527,TCGA-56-7579-01,LUSC,0.367371065648529,6.98617484032699
5528,TCGA-56-7580-01,LUSC,0.371503105204436,7.28239564815978
5529,TCGA-56-7582-01,LUSC,0.388905884039069,7.29582128695235
5530,TCGA-56-7730-01,LUSC,0.407624675566609,7.06658310653818
5531,TCGA-56-7731-01,LUSC,0.379288249971929,6.26560183891867
5532,TCGA-56-7822-01,LUSC,0.419215260067954,6.53127513126185
5533,TCGA-56-7823-01,LUSC,0.410883777195581,7.3097280613528
5534,TCGA-56-8082-01,LUSC,0.424814620890374,6.63150496865245
5535,TCGA-56-8083-01,LUSC,0.396707521383976,7.36520294821763
5536,TCGA-56-8201-01,LUSC,0.389346536162498,7.26828574603381
5537,TCGA-56-8304-01,LUSC,0.395830569732697,7.11138769895004
5538,TCGA-56-8305-01,LUSC,0.408929199842869,7.25664334342608
5539,TCGA-56-8307-01,LUSC,0.422340660474963,7.68666185900675
5540,TCGA-56-8308-01,LUSC,0.407515911946301,6.45471711553443
5541,TCGA-56-8309-01,LUSC,0.419323145283251,6.82134061004682
5542,TCGA-56-8503-01,LUSC,0.411968510360133,6.99269297557324
5543,TCGA-56-8504-01,LUSC,0.40250390087259,7.65260357160319
5544,TCGA-56-8622-01,LUSC,0.390997783957376,5.9142748152064
5545,TCGA-56-8623-01,LUSC,0.410883777195581,6.04400347206264
5546,TCGA-56-8624-01,LUSC,0.403704010250962,7.1546312354534
5547,TCGA-56-8625-01,LUSC,0.423847054598434,6.65527852138558
5548,TCGA-56-8626-01,LUSC,0.391437797698,7.34500509092989
5549,TCGA-56-8628-01,LUSC,0.395830569732697,6.54500854865681
5550,TCGA-56-8629-01,LUSC,0.42212533285652,7.10732543817189
5551,TCGA-56-A49D-01,LUSC,0.407733430987933,6.86280266580269
5552,TCGA-56-A4BW-01,LUSC,0.401739674793482,7.2835550401581
5553,TCGA-56-A4BX-01,LUSC,0.432852537018574,7.27065132323408
5554,TCGA-56-A4BY-01,LUSC,0.389787053735658,7.16533755652452
5555,TCGA-56-A4ZJ-01,LUSC,0.401412025363809,6.58384686862011
5556,TCGA-56-A4ZK-01,LUSC,0.40250390087259,7.09715380821077
5557,TCGA-56-A5DR-01,LUSC,0.388354879548207,7.57482588462979
5558,TCGA-56-A5DS-01,LUSC,0.391217807602897,6.86413964376326
5559,TCGA-56-A62T-01,LUSC,0.43648169189106,7.4256194890524
5560,TCGA-58-8386-01,LUSC,0.426211072027404,6.19409364084671
5561,TCGA-58-8387-01,LUSC,0.399882010026675,7.37135397761481
5562,TCGA-58-8388-01,LUSC,0.392537245275131,7.68625190804639
5563,TCGA-58-8390-01,LUSC,0.395172505995779,6.89062143658363
5564,TCGA-58-8391-01,LUSC,0.405556763343757,6.94807358555245
5565,TCGA-58-8392-01,LUSC,0.401412025363809,7.55809074439098
5566,TCGA-58-8393-01,LUSC,0.389126226924704,7.10077365499407
5567,TCGA-58-A46J-01,LUSC,0.400537929583729,6.89955376608106
5568,TCGA-58-A46K-01,LUSC,0.405556763343757,6.88199951481279
5569,TCGA-58-A46L-01,LUSC,0.414135532984451,7.28112222415575
5570,TCGA-58-A46M-01,LUSC,0.431462502778629,7.79947020177659
5571,TCGA-58-A46N-01,LUSC,0.424169648802638,7.27489426416995
5572,TCGA-60-2695-01,LUSC,0.355805638944072,7.61767614697216
5573,TCGA-60-2696-01,LUSC,0.356369213716225,7.31739364745562
5574,TCGA-60-2697-01,LUSC,0.377290364536777,6.7004819695101
5575,TCGA-60-2698-01,LUSC,0.354226457349926,6.71129264335344
5576,TCGA-60-2703-01,LUSC,0.376401526593598,6.93618374263477
5577,TCGA-60-2704-01,LUSC,0.384160353903822,7.0582748537754
5578,TCGA-60-2707-01,LUSC,0.342782281956128,6.64259092729916
5579,TCGA-60-2708-01,LUSC,0.358846330605099,6.7215627909684
5580,TCGA-60-2709-01,LUSC,0.380064458843981,6.75596595450417
5581,TCGA-60-2710-01,LUSC,0.341758085078721,6.68741909065583
5582,TCGA-60-2711-01,LUSC,0.353210355624001,7.23696596930525
5583,TCGA-60-2712-01,LUSC,0.339365460967944,6.50470965610371
5584,TCGA-60-2713-01,LUSC,0.352645545280926,7.4901226267582
5585,TCGA-60-2714-01,LUSC,0.36725922448867,7.21079057454303
5586,TCGA-60-2715-01,LUSC,0.347438888768141,6.45382105784042
5587,TCGA-60-2716-01,LUSC,0.345509924251339,6.56829783921542
5588,TCGA-60-2719-01,LUSC,0.359183789974511,6.91614105239696
5589,TCGA-60-2720-01,LUSC,0.346985246742271,7.04986407333187
5590,TCGA-60-2721-01,LUSC,0.34255474547732,6.48692799667734
5591,TCGA-60-2722-01,LUSC,0.364012053558615,6.96804694683761
5592,TCGA-60-2723-01,LUSC,0.351967480859441,7.57652174572175
5593,TCGA-60-2724-01,LUSC,0.350044565862694,7.38283748268746
5594,TCGA-60-2725-01,LUSC,0.335826223940496,7.2342867151336
5595,TCGA-60-2726-01,LUSC,0.339365460967944,7.45990611098608
5596,TCGA-63-5128-01,LUSC,0.370833848176403,7.83241580952949
5597,TCGA-63-5131-01,LUSC,0.355354620561066,5.84486394342207
5598,TCGA-63-6202-01,LUSC,0.36725922448867,7.17475530658018
5599,TCGA-63-7020-01,LUSC,0.394514141955959,6.84468088801163
5600,TCGA-63-7021-01,LUSC,0.369941022254266,6.00880315612436
5601,TCGA-63-7022-01,LUSC,0.376290383337052,5.67851383871269
5602,TCGA-63-7023-01,LUSC,0.395501575384977,7.33062399308614
5603,TCGA-63-A5M9-01,LUSC,0.404576190457916,8.10234464692175
5604,TCGA-63-A5MB-01,LUSC,0.408168370708106,7.31934400531199
5605,TCGA-63-A5MG-01,LUSC,0.398569275594983,6.74907564044865
5606,TCGA-63-A5MH-01,LUSC,0.40914650591963,8.2039734457867
5607,TCGA-63-A5MI-01,LUSC,0.395282204132233,7.62344198117725
5608,TCGA-63-A5MJ-01,LUSC,0.373286274273024,7.34803263794549
5609,TCGA-63-A5ML-01,LUSC,0.394404385400625,7.34237126434134
5610,TCGA-63-A5MM-01,LUSC,0.528371277960719,6.83279249645359
5611,TCGA-63-A5MN-01,LUSC,0.378955461140906,6.49168945014761
5612,TCGA-63-A5MP-01,LUSC,0.384270892542415,7.57847274653128
5613,TCGA-63-A5MR-01,LUSC,0.386921282217817,7.7309729574786
5614,TCGA-63-A5MS-01,LUSC,0.407624675566609,6.27215752840727
5615,TCGA-63-A5MT-01,LUSC,0.40381306161659,7.80651719801478
5616,TCGA-63-A5MU-01,LUSC,0.405992359675837,7.54108675658472
5617,TCGA-63-A5MV-01,LUSC,0.39011735366633,6.64144856630359
5618,TCGA-63-A5MW-01,LUSC,0.3959402178453,8.30739449069944
