,Samlpe,Type,TMB.score,Genes
6672,TCGA-V1-A9ZR-01,PRAD,0.9127441815,6.20415504958135
6673,TCGA-VN-A88I-01,PRAD,0.3287155178,6.08770069690443
6674,TCGA-VN-A88K-01,PRAD,0.6283034926,6.7612890687298
6675,TCGA-VN-A88L-01,PRAD,0.2945527014,6.50162440673853
6676,TCGA-VN-A88M-01,PRAD,0.4211067232,6.14641581014012
6677,TCGA-VN-A88N-01,PRAD,0.5562736465,5.94107523230711
6678,TCGA-VN-A88O-01,PRAD,0.7400172779,6.03417692134854
6679,TCGA-VN-A88P-01,PRAD,0.9533212506,6.21933525536049
6680,TCGA-VN-A88Q-01,PRAD,0.9180860252,6.5955130119795
6681,TCGA-VN-A88R-01,PRAD,0.7306464055,6.1683109339036
6682,TCGA-VN-A943-01,PRAD,0.5599539419,5.76133077952519
6683,TCGA-VP-A872-01,PRAD,0.7423051259,5.95424865092309
6684,TCGA-VP-A875-01,PRAD,0.7835335596,7.0393605616317
6685,TCGA-VP-A876-01,PRAD,0.5805152855,7.14208013441105
6686,TCGA-VP-A878-01,PRAD,0.8071156753,6.09567363722338
6687,TCGA-VP-A879-01,PRAD,1.0215254083,6.06804987428938
6688,TCGA-VP-A87B-01,PRAD,1.0669777816,6.3891403530058
6689,TCGA-VP-A87C-01,PRAD,0.6007146281,6.62359182665881
6690,TCGA-VP-A87D-01,PRAD,1.4457028351,6.41958518826715
6691,TCGA-VP-A87E-01,PRAD,0.3908970188,5.8280216159687
6692,TCGA-VP-A87H-01,PRAD,0.759200631,6.88940689804537
6693,TCGA-VP-A87J-01,PRAD,0.7856888113,6.44620393514779
6694,TCGA-VP-A87K-01,PRAD,0.7237275151,6.94551565069715
6695,TCGA-VP-AA1N-01,PRAD,0.706050057,7.07773218960942
6696,TCGA-WW-A8ZI-01,PRAD,0.7445911928,5.79599362154295
6697,TCGA-X4-A8KQ-01,PRAD,1.1134811075,6.28920607776466
6698,TCGA-X4-A8KS-01,PRAD,0.681392378,4.82878461903312
6699,TCGA-XA-A8JR-01,PRAD,0.4814174934,5.90978720035758
6700,TCGA-XJ-A83F-01,PRAD,0.8268016739,6.50044228641775
6701,TCGA-XJ-A83G-01,PRAD,0.5195495493,5.96251060319733
6702,TCGA-XJ-A83H-01,PRAD,0.8302670533,6.11194449104252
6703,TCGA-XJ-A9DI-01,PRAD,0.3868851068,6.43076824968522
6704,TCGA-XJ-A9DK-01,PRAD,0.089017092,6.25989681399288
6705,TCGA-XJ-A9DQ-01,PRAD,0.2119680106,5.92612170979164
6706,TCGA-XJ-A9DX-01,PRAD,1.7859543712,6.17334872212715
6707,TCGA-XK-AAIR-01,PRAD,0.6906803673,6.11081142667529
6708,TCGA-XK-AAIV-01,PRAD,1.1007486834,6.80359411131104
6709,TCGA-XK-AAIW-01,PRAD,188.2092621,7.2474998397297
6710,TCGA-XK-AAJA-01,PRAD,1.1638041831,6.38057826892008
6711,TCGA-XK-AAJP-01,PRAD,0.9174844741,5.97914039048066
6712,TCGA-XK-AAJR-01,PRAD,0.681582733,5.95550940110468
6713,TCGA-XK-AAJT-01,PRAD,0.7163437342,5.56454127642749
6714,TCGA-XK-AAJU-01,PRAD,0,5.9227223160217
6715,TCGA-XQ-A8TA-01,PRAD,3.1594813306,6.83237676849232
6716,TCGA-XQ-A8TB-01,PRAD,0.6524500899,6.66793084240038
6717,TCGA-Y6-A8TL-01,PRAD,0.7491386179,6.23727682503352
6718,TCGA-Y6-A9XI-01,PRAD,1.2023922797,6.00798457416117
6719,TCGA-YJ-A8SW-01,PRAD,1.5026559137,6.93592795004238
6720,TCGA-YL-A8HJ-01,PRAD,0.8580500748,6.17535830134546
6721,TCGA-YL-A8HK-01,PRAD,0.4902937046,6.51882463966012
6722,TCGA-YL-A8HL-01,PRAD,0.554183318,6.07193199985813
6723,TCGA-YL-A8HM-01,PRAD,0.931911194,6.97611145232296
6724,TCGA-YL-A8HO-01,PRAD,0.8428654937,6.66848560301314
6725,TCGA-YL-A8S8-01,PRAD,1.0596175423,7.1719716271836
6726,TCGA-YL-A8S9-01,PRAD,0.8703336788,6.32318175195731
6727,TCGA-YL-A8SA-01,PRAD,0.7653470988,5.75790450667146
6728,TCGA-YL-A8SB-01,PRAD,0.6089026685,6.24948106009466
6729,TCGA-YL-A8SC-01,PRAD,1.0372325927,6.5795615356926
6730,TCGA-YL-A8SH-01,PRAD,0.9018699468,6.06510268694774
6731,TCGA-YL-A8SI-01,PRAD,0.5800438616,6.09618351462785
6732,TCGA-YL-A8SJ-01,PRAD,0.6750465721,6.254354147147
6733,TCGA-YL-A8SK-01,PRAD,0.850912295,6.183992519845
6734,TCGA-YL-A8SL-01,PRAD,1.1544303292,7.23871799548448
6735,TCGA-YL-A8SO-01,PRAD,0.9296178285,7.27054554827505
6736,TCGA-YL-A8SP-01,PRAD,0.580325529,7.17370695506031
6737,TCGA-YL-A8SQ-01,PRAD,0.8715186474,6.71835005640388
6738,TCGA-YL-A8SR-01,PRAD,0.6861388506,6.30569663948204
6739,TCGA-YL-A9WH-01,PRAD,1.4058279269,6.83202063327945
6740,TCGA-YL-A9WI-01,PRAD,1.103495138,7.61500713495542
6741,TCGA-YL-A9WJ-01,PRAD,0.6196850197,6.36185538982834
6742,TCGA-YL-A9WK-01,PRAD,0.7635801353,6.53889084807896
6743,TCGA-YL-A9WL-01,PRAD,0.7083149185,6.72202027967316
6744,TCGA-YL-A9WX-01,PRAD,0.1526787067,6.16274775903985
6745,TCGA-YL-A9WY-01,PRAD,0.7932757553,6.63162126464653
6746,TCGA-ZG-A8QW-01,PRAD,0.8080340128,6.51138488352975
6747,TCGA-ZG-A8QX-01,PRAD,0.7634499361,5.96427581321398
6748,TCGA-ZG-A8QY-01,PRAD,1.4263082372,6.0694896222514
6749,TCGA-ZG-A8QZ-01,PRAD,0.6317769928,6.5937233316224
6750,TCGA-ZG-A9KY-01,PRAD,1.6249296835,6.99302476814076
6751,TCGA-ZG-A9L0-01,PRAD,1.0782891864,6.77265042933744
6752,TCGA-ZG-A9L1-01,PRAD,0.6851982691,7.11570450928967
6753,TCGA-ZG-A9L2-01,PRAD,0.7540952557,6.50701774538466
6754,TCGA-ZG-A9L4-01,PRAD,0.7297832277,6.66359049909218
6755,TCGA-ZG-A9L5-01,PRAD,1.2073113662,6.91962346691161
6756,TCGA-ZG-A9L6-01,PRAD,0.6739082396,5.8070061090034
6757,TCGA-ZG-A9L9-01,PRAD,0.9546393563,6.45607756612315
6758,TCGA-ZG-A9LB-01,PRAD,1.3663808537,6.36058865073469
6759,TCGA-ZG-A9LM-01,PRAD,0.8345069747,6.78048916094325
6760,TCGA-ZG-A9LN-01,PRAD,0.8882667346,6.47763101723719
6761,TCGA-ZG-A9LS-01,PRAD,0.4962829031,6.1741518196759
6762,TCGA-ZG-A9LU-01,PRAD,0.4336926394,5.91498350868145
6763,TCGA-ZG-A9LY-01,PRAD,1.0301776173,6.01481006118941
6764,TCGA-ZG-A9LZ-01,PRAD,0.8783307951,7.12420783565045
6765,TCGA-ZG-A9M4-01,PRAD,0.8582930311,5.78453067780962
6766,TCGA-ZG-A9MC-01,PRAD,0.6758073709,6.46295397545296
6767,TCGA-ZG-A9N3-01,PRAD,1.2845804756,7.44941042412056
6768,TCGA-ZG-A9ND-01,PRAD,0.7058091221,5.76352792063168
6769,TCGA-ZG-A9NI-01,PRAD,2.4014049404,6.70975760545841
6770,TCGA-AF-2687-01,READ,2.3350038902,7.68842580238418
6771,TCGA-AF-2690-01,READ,1.7835133235,7.25423855894394
6772,TCGA-AF-2691-01,READ,5.3532518914,6.4362611087475
6773,TCGA-AF-2692-01,READ,1.7594473928,6.83901909385897
6774,TCGA-AF-2693-01,READ,1.9612212061,7.54726619677905
6775,TCGA-AF-3400-01,READ,2.5808680595,6.8910233083959
6776,TCGA-AF-3911-01,READ,1.9568661306,8.46160652404613
6777,TCGA-AF-4110-01,READ,2.1108553693,7.23373934625456
6778,TCGA-AF-5654-01,READ,3.083556746,7.73576077731428
6779,TCGA-AF-6136-01,READ,2.7341620183,7.77929073606472
6780,TCGA-AF-6655-01,READ,1.6193349456,7.98911445585458
6781,TCGA-AF-6672-01,READ,1.9827263791,7.21277205625484
6782,TCGA-AF-A56N-01,READ,2.9291602755,7.62366940992094
6783,TCGA-AG-3574-01,READ,1.6204787024,6.38608838552476
6784,TCGA-AG-3575-01,READ,2.90183799,7.80821118424799
6785,TCGA-AG-3580-01,READ,1.9242274507,6.66630648157779
6786,TCGA-AG-3581-01,READ,2.4408754867,6.34432706617528
6787,TCGA-AG-3583-01,READ,3.0081018209,6.34957517649108
6788,TCGA-AG-3584-01,READ,3.0241301392,6.60654284493547
6789,TCGA-AG-3591-01,READ,1.7343372713,7.51820597267728
6790,TCGA-AG-3592-01,READ,6.1984884073,8.40767300489227
6791,TCGA-AG-3594-01,READ,1.7496272856,6.60144796814437
6792,TCGA-AG-3598-01,READ,3.8310920284,6.72314807466143
6793,TCGA-AG-3599-01,READ,3.536541125,6.86987907033908
6794,TCGA-AG-3602-01,READ,2.249019287,7.24963240352535
6795,TCGA-AG-3605-01,READ,1.4799177018,7.30691745241581
6796,TCGA-AG-3725-01,READ,2.1848203212,7.80481689909663
6797,TCGA-AG-3726-01,READ,3.9285707878,3.98011413491583
6798,TCGA-AG-3727-01,READ,2.4034755839,4.0906200541124
6799,TCGA-AG-3731-01,READ,3.2054500095,7.84215215237813
6800,TCGA-AG-3732-01,READ,1.7441502465,6.76714091171392
6801,TCGA-AG-3742-01,READ,3.2986539114,8.05280429999623
6802,TCGA-AG-3878-01,READ,2.6824512143,4.89315773774213
6803,TCGA-AG-3881-01,READ,2.9522783485,4.96892031756013
6804,TCGA-AG-3882-01,READ,2.0680496844,5.1861847059318
6805,TCGA-AG-3883-01,READ,3.2901582319,5.49158522876849
6806,TCGA-AG-3885-01,READ,2.6141816178,5.56433101254174
6807,TCGA-AG-3887-01,READ,1.8411517404,6.54665588584998
6808,TCGA-AG-3894-01,READ,2.591403471,6.23357745639721
6809,TCGA-AG-3909-01,READ,2.410398118,6.29763160891484
6810,TCGA-AG-4001-01,READ,3.1909079622,7.66473944316
6811,TCGA-AG-4015-01,READ,2.8171499946,7.2000568171719
6812,TCGA-AG-4021-01,READ,3.4241365297,7.57116573959589
6813,TCGA-AG-4022-01,READ,2.0047247765,7.734771828098
6814,TCGA-AG-A002-01,READ,353.48966391,6.56310407650143
6815,TCGA-AG-A015-01,READ,2.581352793,6.82040215287515
6816,TCGA-AG-A01J-01,READ,2.9434214514,6.51703509687739
6817,TCGA-AG-A01L-01,READ,1.8358192037,6.61674581170704
6818,TCGA-AG-A01N-01,READ,3.3758605375,7.29799981861282
6819,TCGA-AG-A01W-01,READ,3.522770357,7.65805409261466
6820,TCGA-AG-A01Y-01,READ,2.2069450069,6.94589468055938
6821,TCGA-AG-A020-01,READ,2.0269575216,7.15321733872958
6822,TCGA-AG-A025-01,READ,0,6.39611438944959
6823,TCGA-AG-A026-01,READ,5.4660289291,6.90877655631321
6824,TCGA-AG-A02G-01,READ,0,6.93531830479025
6825,TCGA-AG-A02N-01,READ,30.432315356,6.54519080124224
6826,TCGA-AG-A02X-01,READ,3.9025993837,6.83036902357349
6827,TCGA-AG-A032-01,READ,2.4653399029,6.48320223677587
6828,TCGA-AG-A036-01,READ,4.5559095991,8.15596483418647
6829,TCGA-AH-6544-01,READ,3.3094776498,7.6681481173789
6830,TCGA-AH-6547-01,READ,0.10811572,6.37216141768893
6831,TCGA-AH-6643-01,READ,2.5268301485,7.5798383185306
6832,TCGA-AH-6644-01,READ,2.5981266786,8.24950557334199
6833,TCGA-AH-6897-01,READ,2.4501748384,7.38029519285537
6834,TCGA-AH-6903-01,READ,1.6093418216,7.41346162560052
6835,TCGA-CI-6619-01,READ,1.7614973269,7.81379977947269
6836,TCGA-CI-6620-01,READ,1.3014414842,7.75752618914388
6837,TCGA-CI-6621-01,READ,2.6521967101,7.52119794352254
6838,TCGA-CI-6622-01,READ,2.2598052952,7.24182423287961
6839,TCGA-CI-6623-01,READ,1.6931616034,8.0349668570891
6840,TCGA-CI-6624-01,READ,6.3670434128,7.32851230974812
6841,TCGA-CL-4957-01,READ,1.9981743434,7.73369708412399
6842,TCGA-CL-5917-01,READ,1.7235754092,8.09561216267721
6843,TCGA-CL-5918-01,READ,2.7945006543,7.75221782010484
6844,TCGA-DC-4745-01,READ,1.5732000979,8.64848763861264
6845,TCGA-DC-4749-01,READ,1.608512831,8.32952380022856
6846,TCGA-DC-5337-01,READ,2.3442512058,7.8642811526845
6847,TCGA-DC-5869-01,READ,1.8825418989,8.39963963364957
6848,TCGA-DC-6154-01,READ,2.7033150006,7.54829945957831
6849,TCGA-DC-6155-01,READ,1.3060256261,6.50463550486796
6850,TCGA-DC-6157-01,READ,1.9452485296,8.34384656058534
6851,TCGA-DC-6158-01,READ,2.0008574675,8.16548970975484
6852,TCGA-DC-6160-01,READ,1.8721379849,7.8865391030016
6853,TCGA-DC-6681-01,READ,1.6316701964,7.21803807625496
6854,TCGA-DC-6682-01,READ,2.9462873501,7.83359153504853
6855,TCGA-DC-6683-01,READ,1.6919800035,8.04060413240893
6856,TCGA-DT-5265-01,READ,2.1165313308,7.65698907825725
6857,TCGA-DY-A0XA-01,READ,3.2222673626,8.39300396117928
6858,TCGA-DY-A1DC-01,READ,3.4050100755,8.12696596644769
6859,TCGA-DY-A1DD-01,READ,3.032315869,7.42194102115624
6860,TCGA-DY-A1DF-01,READ,3.229376649,6.92985656754644
6861,TCGA-DY-A1DG-01,READ,3.6604587536,6.9933734576013
6862,TCGA-DY-A1H8-01,READ,2.3203338518,7.062853613408
6863,TCGA-EF-5830-01,READ,1.469422012,8.02095975020787
6864,TCGA-EI-6506-01,READ,3.0225570012,7.04398812844625
6865,TCGA-EI-6507-01,READ,23.059534408,7.29562076224682
6866,TCGA-EI-6508-01,READ,2.5090058281,9.03011771531288
6867,TCGA-EI-6509-01,READ,1.272833761,7.32503352881626
6868,TCGA-EI-6510-01,READ,2.4809886492,7.54801215132458
6869,TCGA-EI-6511-01,READ,1.9432816486,7.77122907502404
6870,TCGA-EI-6512-01,READ,2.7832210222,7.60505549726483
6871,TCGA-EI-6513-01,READ,3.4726432324,8.66391678183177
6872,TCGA-EI-6514-01,READ,2.5257189222,7.64974376957852
6873,TCGA-EI-6881-01,READ,2.5265751624,7.50030552294022
6874,TCGA-EI-6882-01,READ,30.138124642,7.63427291052743
6875,TCGA-EI-6883-01,READ,2.2167179591,7.86059204166401
6876,TCGA-EI-6884-01,READ,2.4481213493,8.04551202753955
6877,TCGA-EI-6885-01,READ,2.3857714327,8.42848423008142
6878,TCGA-EI-6917-01,READ,131.5700513,7.68733033689317
6879,TCGA-EI-7002-01,READ,3.913650438,7.77889992517306
6880,TCGA-EI-7004-01,READ,2.0788940284,7.61885463885014
6881,TCGA-F5-6464-01,READ,2.0401418307,7.29104482139854
6882,TCGA-F5-6465-01,READ,2.4224514046,7.18725945608545
6883,TCGA-F5-6571-01,READ,1.91670425,6.8793649634359
6884,TCGA-F5-6702-01,READ,1.5916281632,7.31602856691531
6885,TCGA-F5-6811-01,READ,2.1856566019,7.95047492861857
6886,TCGA-F5-6812-01,READ,2.1276296627,7.41385013187868
6887,TCGA-F5-6813-01,READ,3.041944492,7.69193839284047
6888,TCGA-F5-6814-01,READ,252.43054554,7.32143474614792
6889,TCGA-F5-6861-01,READ,2.3601104275,7.5819631854261
6890,TCGA-F5-6863-01,READ,1.6774960956,8.02594024952606
6891,TCGA-F5-6864-01,READ,3.4597108499,7.92516283549215
6892,TCGA-G5-6641-01,READ,2.3091282996,6.97868022999046
6893,TCGA-3B-A9HI-01,SARC,0.6969371828,6.83899459396239
6894,TCGA-3B-A9HJ-01,SARC,0.2975623944,6.31974212237789
6895,TCGA-3B-A9HL-01,SARC,0.8823504553,7.08443795740163
6896,TCGA-3B-A9HO-01,SARC,1.0215512626,6.05104527028216
6897,TCGA-3B-A9HP-01,SARC,0.8018477602,6.54593141827736
6898,TCGA-3B-A9HQ-01,SARC,1.108545985,6.54465485106449
6899,TCGA-3B-A9HR-01,SARC,0.5153382927,6.81903866567335
6900,TCGA-3B-A9HS-01,SARC,1.1527517699,6.37318908780329
6901,TCGA-3B-A9HT-01,SARC,5.9514946449,7.04248416090724
6902,TCGA-3B-A9HU-01,SARC,0.4855168664,6.59484611946128
6903,TCGA-3B-A9HV-01,SARC,0.8272159965,7.576831796858
6904,TCGA-3B-A9HX-01,SARC,0.7630753506,7.55546316604369
6905,TCGA-3B-A9HY-01,SARC,0.9374624649,7.1757039529034
6906,TCGA-3B-A9HZ-01,SARC,0.4872599427,6.61574760018635
6907,TCGA-3B-A9I0-01,SARC,0.5467207507,6.4354890531062
6908,TCGA-3B-A9I1-01,SARC,0.6118418731,7.50346583149137
6909,TCGA-3B-A9I3-01,SARC,0.8770707725,6.78671292652393
6910,TCGA-3R-A8YX-01,SARC,0.9998514539,7.01687798213838
6911,TCGA-DX-A1KU-01,SARC,0.8424122607,6.91742316328884
6912,TCGA-DX-A1KW-01,SARC,0.7450824674,6.70175201021988
6913,TCGA-DX-A1KX-01,SARC,1.3798826393,6.80894719205979
6914,TCGA-DX-A1KY-01,SARC,0,7.22878625649645
6915,TCGA-DX-A1KZ-01,SARC,0,7.07929270997243
6916,TCGA-DX-A1L0-01,SARC,1.6316581208,7.80908795723747
6917,TCGA-DX-A1L1-01,SARC,0,6.70325145924015
6918,TCGA-DX-A1L2-01,SARC,2.4497700497,6.84897760041753
6919,TCGA-DX-A1L3-01,SARC,0,6.5934738751305
6920,TCGA-DX-A1L4-01,SARC,0,6.53437472604126
6921,TCGA-DX-A23R-01,SARC,0,7.45376559220169
6922,TCGA-DX-A23T-01,SARC,0,7.38353252204254
6923,TCGA-DX-A23U-01,SARC,0,6.37460996612142
6924,TCGA-DX-A23V-01,SARC,0.252810105,6.93915896341811
6925,TCGA-DX-A23Y-01,SARC,0.7458243216,6.48615275525711
6926,TCGA-DX-A240-01,SARC,0.2442202882,6.37338599203187
6927,TCGA-DX-A2IZ-01,SARC,0.8102120422,7.32868985416796
6928,TCGA-DX-A2J0-01,SARC,0.8088023776,7.05893639515335
6929,TCGA-DX-A2J1-01,SARC,0.4838668984,6.16161660456702
6930,TCGA-DX-A2J4-01,SARC,0.3908018486,6.25804666680996
6931,TCGA-DX-A3LS-01,SARC,0.8660460581,7.13765332849574
6932,TCGA-DX-A3LT-01,SARC,0,7.21529421657308
6933,TCGA-DX-A3LU-01,SARC,0.5183022416,5.92536953491483
6934,TCGA-DX-A3LW-01,SARC,0.4549760791,7.0613253719554
6935,TCGA-DX-A3LY-01,SARC,0.9272345716,6.38943900329935
6936,TCGA-DX-A3M1-01,SARC,1.3437047571,6.07264571105828
6937,TCGA-DX-A3M2-01,SARC,1.7120258656,6.00790344442512
6938,TCGA-DX-A3U5-01,SARC,0.542983133,7.07475771693648
6939,TCGA-DX-A3U6-01,SARC,0.0451709417,6.69460561064525
6940,TCGA-DX-A3U7-01,SARC,0.6796367795,6.33119332281828
6941,TCGA-DX-A3U8-01,SARC,0.4883495231,7.24517722635466
6942,TCGA-DX-A3U9-01,SARC,1.0732507596,7.29057815575568
6943,TCGA-DX-A3UA-01,SARC,0.5838290098,7.42559906828277
6944,TCGA-DX-A3UB-01,SARC,0.2468020512,5.69588181196167
6945,TCGA-DX-A3UC-01,SARC,0.5215666012,6.96534385379948
6946,TCGA-DX-A3UD-01,SARC,0.469491986,6.34833509395665
6947,TCGA-DX-A3UE-01,SARC,1.1143271087,5.7635789294643
6948,TCGA-DX-A3UF-01,SARC,0.9734646094,6.9436195138213
6949,TCGA-DX-A48J-01,SARC,0.3094184205,6.49693275061193
6950,TCGA-DX-A48K-01,SARC,0.452459759,6.80086890260657
6951,TCGA-DX-A48L-01,SARC,0.590277092,6.59565745920062
6952,TCGA-DX-A48N-01,SARC,0.6312657332,6.57359587887484
6953,TCGA-DX-A48O-01,SARC,1.1009260907,6.4873307449901
6954,TCGA-DX-A48P-01,SARC,0.7252719713,6.17570212575426
6955,TCGA-DX-A48R-01,SARC,0.8319562597,6.91306744502635
6956,TCGA-DX-A48U-01,SARC,0.4288153633,6.03532770003139
6957,TCGA-DX-A6B7-01,SARC,0.4247918542,6.74471170460334
6958,TCGA-DX-A6B8-01,SARC,0.9771170952,7.54855501445906
6959,TCGA-DX-A6B9-01,SARC,0.2884720212,6.37209360793861
6960,TCGA-DX-A6BA-01,SARC,0.8270967882,7.13311414112842
6961,TCGA-DX-A6BB-01,SARC,0.7164322444,6.4943663471328
6962,TCGA-DX-A6BE-01,SARC,0.5034659692,5.94800480539029
6963,TCGA-DX-A6BF-01,SARC,1.267034562,5.80748188880472
6964,TCGA-DX-A6BG-01,SARC,0.3024112336,6.77647650712123
6965,TCGA-DX-A6BH-01,SARC,0.2256353281,6.52157024908192
6966,TCGA-DX-A6YQ-01,SARC,1.4988055557,7.11767527958793
6967,TCGA-DX-A6YR-01,SARC,1.3189010684,6.82307349870489
6968,TCGA-DX-A6YT-01,SARC,0.5982626193,6.1752463320235
6969,TCGA-DX-A6YU-01,SARC,0.6221087496,7.37084781249891
6970,TCGA-DX-A6YX-01,SARC,0.6274123444,7.57652759522387
6971,TCGA-DX-A6YZ-01,SARC,1.3846557679,6.47305639826758
6972,TCGA-DX-A6Z0-01,SARC,0.6297752578,7.25309611646958
6973,TCGA-DX-A6Z2-01,SARC,1.2649831805,6.68977067323644
6974,TCGA-DX-A7EF-01,SARC,0.8662095551,7.1426650473905
6975,TCGA-DX-A7EI-01,SARC,0.7009404699,7.08588410776024
6976,TCGA-DX-A7EL-01,SARC,0.7062670608,6.61005879534507
6977,TCGA-DX-A7EM-01,SARC,0.8527318994,7.22985414052157
6978,TCGA-DX-A7EN-01,SARC,0.4413812683,6.00600430114523
6979,TCGA-DX-A7EO-01,SARC,0.2331529655,6.77427632994555
6980,TCGA-DX-A7EQ-01,SARC,0.6821447441,5.59023158780773
6981,TCGA-DX-A7ER-01,SARC,0.4744925324,6.62166714163597
6982,TCGA-DX-A7ES-01,SARC,0.5281859848,5.62872797861967
6983,TCGA-DX-A7ET-01,SARC,0.6304863865,6.74993835623685
6984,TCGA-DX-A7EU-01,SARC,1.1677133699,6.52280275950838
6985,TCGA-DX-A8BG-01,SARC,1.385413964,6.55726993226939
6986,TCGA-DX-A8BH-01,SARC,0.9029904289,7.13967843344245
6987,TCGA-DX-A8BJ-01,SARC,1.2001476662,7.20403599823758
6988,TCGA-DX-A8BK-01,SARC,0.558250779,6.28318078673485
6989,TCGA-DX-A8BL-01,SARC,1.4548065262,5.87663665908727
6990,TCGA-DX-A8BM-01,SARC,1.1923629793,7.17355149028401
6991,TCGA-DX-A8BN-01,SARC,0.6803981908,7.18715087663982
6992,TCGA-DX-A8BO-01,SARC,0.4432943321,6.65646578050294
6993,TCGA-DX-A8BP-01,SARC,11.86556739,7.94131129970241
6994,TCGA-DX-A8BR-01,SARC,0.7940382302,8.7094948882666
6995,TCGA-DX-A8BT-01,SARC,1.4456225792,7.85854584161594
6996,TCGA-DX-A8BU-01,SARC,1.3798682993,7.88146987234461
6997,TCGA-DX-A8BV-01,SARC,1.0546438904,6.9955310817549
6998,TCGA-DX-A8BX-01,SARC,1.0290014423,7.40056091774824
6999,TCGA-DX-A8BZ-01,SARC,0.448840138,6.05131367373702
7000,TCGA-DX-AATS-01,SARC,1.7470604834,7.07219673206098
7001,TCGA-DX-AB2E-01,SARC,15.982021856,7.40569033950983
7002,TCGA-DX-AB2F-01,SARC,0.6366842538,6.11262562754356
7003,TCGA-DX-AB2G-01,SARC,0.5796199694,6.59593444197401
7004,TCGA-DX-AB2H-01,SARC,0.737626368,7.18301590983851
7005,TCGA-DX-AB2J-01,SARC,0.5606892541,7.10618527233664
7006,TCGA-DX-AB2L-01,SARC,0,6.2590448305048
7007,TCGA-DX-AB2O-01,SARC,1.0712725913,7.73835238026826
7008,TCGA-DX-AB2P-01,SARC,0.6906841458,7.12382018871456
7009,TCGA-DX-AB2Q-01,SARC,1.509640508,7.24462311345194
7010,TCGA-DX-AB2S-01,SARC,0.215579713,6.36470336025321
7011,TCGA-DX-AB2T-01,SARC,1.0261889184,6.86622423850678
7012,TCGA-DX-AB2V-01,SARC,1.4184166519,6.88587051835119
7013,TCGA-DX-AB2W-01,SARC,2.6390044461,6.49875914043533
7014,TCGA-DX-AB2X-01,SARC,0.6181329436,6.64250567291049
7015,TCGA-DX-AB2Z-01,SARC,1.2089530225,6.77404553745937
7016,TCGA-DX-AB30-01,SARC,0.2620767305,8.28139523171197
7017,TCGA-DX-AB32-01,SARC,5.5022082158,7.17722927164084
7018,TCGA-DX-AB35-01,SARC,0.9102236765,7.33624843239288
7019,TCGA-DX-AB36-01,SARC,0.5220428141,6.9374471003052
7020,TCGA-DX-AB37-01,SARC,0.8934804973,6.59882365685061
7021,TCGA-DX-AB3A-01,SARC,0.6235525354,6.51612717912793
7022,TCGA-DX-AB3B-01,SARC,0.5168952842,6.99286488302053
7023,TCGA-DX-AB3C-01,SARC,0.1886298901,7.00952487637859
7024,TCGA-FX-A2QS-01,SARC,1.0890147697,9.68323451927929
7025,TCGA-FX-A3NJ-01,SARC,0.3060344989,6.62844876641077
7026,TCGA-FX-A3NK-01,SARC,0.5209274678,6.21300481111426
7027,TCGA-FX-A3RE-01,SARC,2.1579179508,7.05170913340925
7028,TCGA-FX-A3TO-01,SARC,1.0699670529,7.33969521868886
7029,TCGA-FX-A48G-01,SARC,0.534801374,6.56713178794172
7030,TCGA-FX-A76Y-01,SARC,0.3935261709,7.16061314894237
7031,TCGA-FX-A8OO-01,SARC,0.5355052398,7.21968730229643
7032,TCGA-HB-A2OT-01,SARC,1.3159568748,6.95087222006436
7033,TCGA-HB-A3L4-01,SARC,0.6328777457,7.8419062585827
7034,TCGA-HB-A3YV-01,SARC,1.0605177051,6.79767488246702
7035,TCGA-HB-A43Z-01,SARC,1.2995289045,7.41977287181227
7036,TCGA-HB-A5W3-01,SARC,0.4839760257,7.300133977143
7037,TCGA-HS-A5N7-01,SARC,0,5.97112303825652
7038,TCGA-HS-A5N8-01,SARC,0,6.85113280989903
7039,TCGA-IE-A3OV-01,SARC,0.7174828443,6.37567331543689
7040,TCGA-IE-A4EH-01,SARC,0.4559581164,8.01985334283889
7041,TCGA-IE-A4EI-01,SARC,0.5303696095,7.36600784991301
7042,TCGA-IE-A4EJ-01,SARC,0.9007734942,7.19870401266312
7043,TCGA-IE-A4EK-01,SARC,0,6.10332655214337
7044,TCGA-IE-A6BZ-01,SARC,0.701999294,7.15273541605398
7045,TCGA-IF-A4AJ-01,SARC,0.9400852554,7.12828497588086
7046,TCGA-IS-A3K6-01,SARC,0.7357975875,7.47435258058974
7047,TCGA-IS-A3K7-01,SARC,2.1158691313,7.11728227598837
7048,TCGA-IS-A3K8-01,SARC,0.2050257927,6.9701015010184
7049,TCGA-IS-A3KA-01,SARC,1.0973997867,6.26995418842534
7050,TCGA-IW-A3M4-01,SARC,0.449576558,7.6448081916963
7051,TCGA-IW-A3M5-01,SARC,0.8336372057,7.60660198184969
7052,TCGA-IW-A3M6-01,SARC,1.1096055408,6.7157956077941
7053,TCGA-JV-A5VE-01,SARC,0.9041576647,8.21903584071149
7054,TCGA-JV-A5VF-01,SARC,0.661434718,7.55931208349511
7055,TCGA-JV-A75J-01,SARC,0.3603543788,7.66662168617792
7056,TCGA-K1-A3PN-01,SARC,0.6848863012,7.20602540991626
7057,TCGA-K1-A3PO-01,SARC,0,6.81287501520761
7058,TCGA-K1-A42W-01,SARC,0,6.65414158970975
7059,TCGA-K1-A6RT-01,SARC,0.9366723887,6.00708545569105
